balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,installments_purchases_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
18.776,0.5,59.0,59.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,1.0,1200.0,127.623,55.553,0.0,6.0
299.825,1.0,480.0,130.0,350.0,416.566,1.0,0.143,0.857,0.429,3.0,8.0,1000.0,113.971,100.599,0.0,7.0
638.163,1.0,1202.72,904.2,298.52,716.19,0.833,0.417,0.75,0.25,3.0,23.0,3000.0,2857.882,234.745,0.167,12.0
532.335,0.909,791.94,516.64,275.3,0.0,0.273,0.091,0.182,0.0,0.0,7.0,6000.0,1305.177,175.51,0.0,11.0
760.885,0.833,2940.79,2644.17,296.62,103.18,0.833,0.833,0.333,0.167,1.0,53.0,11500.0,426.798,113.263,0.0,6.0
6.647,1.0,228.84,0.0,228.84,0.0,0.667,0.0,0.667,0.0,0.0,12.0,4000.0,232.79,96.603,1.0,12.0
2240.08,1.0,0.0,0.0,0.0,7955.965,0.0,0.0,0.0,0.333,8.0,0.0,3000.0,8064.892,883.416,0.167,12.0
2723.369,0.909,10410.49,1158.84,9251.65,0.0,0.75,0.667,0.583,0.0,0.0,41.0,19500.0,9695.651,726.696,0.364,12.0
4229.915,0.909,1631.85,1631.85,0.0,4350.228,0.417,0.417,0.0,0.083,1.0,9.0,10000.0,6211.694,1157.178,0.0,12.0
1378.989,1.0,45.0,45.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,9.0,1500.0,326.716,625.747,0.0,12.0
2545.706,1.0,2443.2,0.0,2443.2,0.0,0.833,0.0,0.833,0.0,0.0,38.0,6000.0,6540.89,2250.946,0.0,12.0
2828.808,1.0,199.0,0.0,199.0,0.0,0.25,0.0,0.167,0.0,0.0,3.0,8000.0,615.698,792.534,0.0,12.0
632.808,1.0,453.91,318.91,135.0,927.94,0.583,0.333,0.25,0.5,8.0,8.0,6000.0,350.388,228.166,0.0,12.0
2249.732,1.0,2598.54,1941.08,657.46,0.0,1.0,0.5,1.0,0.0,0.0,31.0,9000.0,1152.945,593.312,0.0,12.0
4995.526,1.0,0.0,0.0,0.0,5807.529,0.0,0.0,0.0,0.417,13.0,0.0,6000.0,1083.891,1437.869,0.0,12.0
1304.67,1.0,938.95,839.95,99.0,718.244,0.875,0.75,0.625,0.25,3.0,19.0,6000.0,397.56,221.766,0.0,8.0
715.044,1.0,249.96,0.0,249.96,828.943,1.0,0.0,0.833,0.167,2.0,6.0,1000.0,189.027,261.53,0.0,6.0
226.346,1.0,2206.74,2206.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,10000.0,1891.0,204.477,0.818,12.0
14.892,0.818,59.8,59.8,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,500.0,98.211,119.964,0.0,12.0
1215.048,1.0,0.0,0.0,0.0,204.182,0.0,0.0,0.0,0.167,2.0,0.0,1500.0,315.554,315.207,0.0,12.0
44.586,0.273,413.7,0.0,413.7,0.0,0.167,0.0,0.167,0.0,0.0,4.0,2500.0,2271.738,131.139,0.0,12.0
1081.066,1.0,554.85,262.4,292.45,952.425,0.5,0.25,0.333,0.167,8.0,20.0,2100.0,1898.828,382.717,0.0,12.0
41.462,0.273,550.08,0.0,550.08,0.0,0.25,0.0,0.167,0.0,0.0,4.0,6000.0,1104.876,168.562,1.0,12.0
1452.221,1.0,1500.0,0.0,1500.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4500.0,3686.798,2751.135,0.0,12.0
1135.629,1.0,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,364.301,449.073,0.0,12.0
720.995,0.909,547.46,457.46,90.0,455.54,0.909,0.636,0.455,0.364,13.0,23.0,900.0,315.918,544.286,0.0,11.0
73.705,1.0,554.67,0.0,554.67,0.0,1.0,0.0,1.0,0.0,0.0,17.0,4000.0,578.566,175.221,0.75,12.0
77.273,0.818,963.61,0.0,963.61,0.0,0.833,0.0,0.833,0.0,0.0,14.0,3500.0,1218.481,162.681,0.2,12.0
716.018,1.0,0.0,0.0,0.0,3943.873,0.0,0.0,0.0,0.167,4.0,0.0,12000.0,232.137,267.036,0.0,12.0
51.641,0.727,434.72,99.0,335.72,0.0,0.583,0.083,0.583,0.0,0.0,9.0,4500.0,998.961,153.216,1.0,12.0
3078.06,1.0,0.0,0.0,0.0,4403.684,0.0,0.0,0.0,0.333,8.0,0.0,6000.0,6043.228,1183.93,0.083,12.0
4891.897,1.0,915.81,0.0,915.81,1678.176,0.583,0.0,0.5,0.25,5.0,7.0,7500.0,1164.557,1270.283,0.0,12.0
454.581,1.0,1229.57,1229.57,0.0,0.0,0.417,0.417,0.0,0.0,0.0,16.0,2700.0,1125.498,192.98,0.0,12.0
744.113,1.0,1628.08,626.23,1001.85,0.0,1.0,0.667,0.75,0.0,0.0,27.0,6000.0,892.733,263.487,0.0,12.0
241.224,0.909,180.91,180.91,0.0,0.0,0.167,0.167,0.0,0.0,0.0,6.0,1400.0,802.859,220.456,0.0,12.0
148.376,0.364,600.0,600.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,2500.0,731.4,178.462,0.0,12.0
1420.656,0.875,0.0,0.0,0.0,1773.769,0.0,0.0,0.0,0.25,4.0,0.0,2500.0,316.465,344.663,0.0,8.0
2713.749,1.0,0.0,0.0,0.0,318.035,0.0,0.0,0.0,0.333,4.0,0.0,3000.0,664.636,880.427,0.0,12.0
104.573,1.0,937.56,630.0,307.56,0.0,0.667,0.083,0.667,0.0,0.0,13.0,6000.0,870.875,179.37,0.583,12.0
2817.591,1.0,37.92,0.0,37.92,0.0,0.167,0.0,0.167,0.0,0.0,2.0,3000.0,755.313,1167.316,0.0,12.0
936.371,1.0,158.45,158.45,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,1700.0,160.699,443.538,0.0,12.0
64.472,0.727,200.02,0.0,200.02,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1200.0,442.334,170.876,0.222,12.0
1682.088,1.0,2263.38,837.61,1425.77,784.027,1.0,0.5,1.0,0.167,3.0,69.0,4000.0,2411.31,443.908,0.0,12.0
1406.504,1.0,0.0,0.0,0.0,105.812,0.0,0.0,0.0,0.083,1.0,0.0,1500.0,278.865,2334.713,0.0,12.0
144.845,1.0,150.88,0.0,150.88,0.0,0.909,0.0,0.909,0.0,0.0,10.0,2500.0,218.137,161.609,0.0,11.0
1268.144,1.0,0.0,0.0,0.0,1331.166,0.0,0.0,0.0,0.429,5.0,0.0,1500.0,499.961,206.737,0.0,7.0
4743.749,1.0,399.0,0.0,399.0,1112.247,0.667,0.0,0.583,0.167,3.0,8.0,5000.0,1259.058,1481.732,0.0,12.0
4192.144,1.0,450.0,450.0,0.0,2480.75,0.083,0.083,0.0,0.167,4.0,1.0,4500.0,1271.397,3642.616,0.0,12.0
70.392,1.0,1008.56,180.0,828.56,0.0,1.0,0.167,0.917,0.0,0.0,14.0,6000.0,1321.096,151.452,0.8,12.0
910.821,1.0,3726.65,2536.89,1189.76,0.0,1.0,0.917,1.0,0.0,0.0,74.0,3000.0,5125.34,238.125,0.0,12.0
1624.651,0.636,0.0,0.0,0.0,2684.508,0.0,0.0,0.0,0.167,9.0,0.0,6000.0,894.814,905.546,0.0,12.0
779.55,1.0,412.55,0.0,412.55,214.233,0.75,0.0,0.75,0.083,2.0,9.0,4000.0,1793.396,207.774,0.083,12.0
209.507,1.0,0.0,0.0,0.0,672.244,0.0,0.0,0.0,0.25,3.0,0.0,700.0,212.752,154.744,0.0,12.0
14.732,0.818,121.5,0.0,121.5,0.0,0.818,0.0,0.818,0.0,0.0,9.0,4000.0,137.149,125.135,0.0,11.0
4446.407,1.0,0.0,0.0,0.0,245.067,0.0,0.0,0.0,0.083,1.0,0.0,5000.0,1193.527,2042.218,0.0,12.0
360.671,1.0,3956.64,0.0,3956.64,148.682,1.0,0.0,1.0,0.083,1.0,12.0,4500.0,4013.483,3662.236,0.25,12.0
8.55,0.4,0.0,0.0,0.0,56.339,0.0,0.0,0.0,0.1,1.0,0.0,1200.0,149.134,70.937,0.5,10.0
233.695,1.0,1772.55,1352.55,420.0,0.0,1.0,1.0,0.75,0.0,0.0,29.0,1200.0,764.816,227.727,0.083,12.0
4059.212,1.0,0.0,0.0,0.0,4524.313,0.0,0.0,0.0,0.25,4.0,0.0,5000.0,3246.575,866.693,0.0,12.0
2578.733,1.0,0.0,0.0,0.0,2601.723,0.0,0.0,0.0,0.143,2.0,0.0,3000.0,312.164,356.581,0.0,7.0
1095.379,1.0,0.0,0.0,0.0,282.895,0.0,0.0,0.0,0.25,3.0,0.0,1200.0,432.049,256.494,0.0,12.0
1138.592,1.0,327.99,248.99,79.0,0.0,0.333,0.25,0.167,0.0,0.0,9.0,1200.0,559.386,902.963,0.0,12.0
1734.688,1.0,0.0,0.0,0.0,158.852,0.0,0.0,0.0,0.167,2.0,0.0,1800.0,363.842,612.657,0.0,12.0
1615.967,1.0,102.0,102.0,0.0,244.84,0.167,0.167,0.0,0.25,5.0,2.0,1700.0,890.179,971.183,0.0,12.0
912.857,1.0,831.03,93.0,738.03,0.0,0.571,0.286,0.714,0.0,0.0,8.0,5500.0,95.683,195.497,0.0,7.0
1219.143,0.667,0.0,0.0,0.0,1893.22,0.0,0.0,0.0,0.5,3.0,0.0,2000.0,204.789,274.065,0.0,6.0
115.311,0.909,1316.06,1111.4,204.66,0.0,0.818,0.727,0.091,0.0,0.0,14.0,500.0,1198.558,138.87,1.0,11.0
18.983,0.273,327.37,0.0,327.37,0.0,0.333,0.0,0.333,0.0,0.0,11.0,6500.0,1430.996,137.789,1.0,12.0
2845.16,0.727,735.09,652.94,82.15,0.0,0.667,0.25,0.333,0.0,0.0,8.0,10500.0,6006.493,888.901,0.0,12.0
4881.396,0.909,849.78,849.78,0.0,0.0,0.455,0.455,0.0,0.0,0.0,7.0,11500.0,1097.472,1314.593,0.0,11.0
2210.405,1.0,1790.64,1358.4,432.24,1660.668,1.0,0.833,1.0,0.75,18.0,52.0,10500.0,8862.839,478.821,0.0,12.0
883.836,1.0,187.47,0.0,187.47,0.0,0.75,0.0,0.667,0.0,0.0,9.0,1000.0,263.632,434.735,0.0,12.0
1552.535,1.0,2072.43,1518.4,554.03,0.0,0.833,0.5,0.5,0.0,0.0,30.0,7000.0,2522.068,389.675,0.0,12.0
1118.725,1.0,0.0,0.0,0.0,1963.808,0.0,0.0,0.0,0.429,6.0,0.0,2000.0,193.309,227.879,0.0,7.0
7.818,0.273,170.02,0.0,170.02,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2000.0,373.028,73.302,0.5,12.0
670.177,0.818,4562.69,4562.69,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,9000.0,5060.217,165.966,0.0,12.0
18.974,0.273,88.96,0.0,88.96,0.0,0.167,0.0,0.167,0.0,0.0,2.0,1500.0,824.603,132.07,0.0,12.0
1877.425,1.0,170.07,118.2,51.87,0.0,0.167,0.167,0.167,0.0,0.0,2.0,6000.0,248.818,264.498,0.0,6.0
3803.969,1.0,0.0,0.0,0.0,2459.26,0.0,0.0,0.0,0.727,26.0,0.0,5000.0,1825.35,1026.017,0.0,11.0
1134.83,1.0,833.98,833.98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,7500.0,285.231,184.131,0.0,8.0
2220.064,1.0,2530.12,2530.12,0.0,157.11,1.0,1.0,0.0,0.083,3.0,85.0,2500.0,3275.791,594.769,0.0,12.0
253.367,0.909,626.69,0.0,626.69,0.0,0.417,0.0,0.417,0.0,0.0,5.0,1500.0,969.152,176.89,0.0,12.0
150.351,1.0,1039.92,0.0,1039.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,984.158,168.596,0.2,12.0
246.864,1.0,2995.55,2301.11,694.44,0.0,1.0,0.75,1.0,0.0,0.0,35.0,6000.0,2734.139,181.028,0.917,12.0
877.355,1.0,6954.28,6441.4,512.88,61.793,1.0,1.0,1.0,0.083,1.0,105.0,9000.0,7486.399,236.32,0.167,12.0
13.174,0.273,1243.48,643.44,600.04,0.0,0.833,0.25,0.583,0.0,0.0,24.0,4800.0,1490.982,17.054,0.0,12.0
342.362,1.0,258.5,83.48,175.02,225.82,0.667,0.167,0.5,0.083,3.0,10.0,1000.0,686.449,282.368,0.083,12.0
1822.432,1.0,177.23,70.26,106.97,0.0,0.083,0.083,0.083,0.0,0.0,3.0,2500.0,1136.34,428.353,0.0,12.0
1047.854,1.0,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,530.362,1127.725,0.0,12.0
1358.798,1.0,0.0,0.0,0.0,174.37,0.0,0.0,0.0,0.167,2.0,0.0,1500.0,337.074,294.179,0.0,12.0
22.88,0.833,171.0,0.0,171.0,0.0,0.833,0.0,0.5,0.0,0.0,7.0,1500.0,152.517,85.654,1.0,6.0
467.221,1.0,1110.17,640.17,470.0,814.088,0.417,0.083,0.333,0.25,3.0,6.0,4000.0,2514.118,185.12,0.25,12.0
50.506,0.909,590.0,0.0,590.0,0.0,0.909,0.0,0.818,0.0,0.0,10.0,1500.0,540.425,153.511,0.778,11.0
187.537,0.818,530.04,0.0,530.04,0.0,0.583,0.0,0.583,0.0,0.0,7.0,2500.0,926.946,147.347,0.0,12.0
1374.431,1.0,81.0,0.0,81.0,0.0,0.75,0.0,0.75,0.0,0.0,9.0,3000.0,356.933,540.429,0.0,12.0
6.527,0.182,53.09,53.09,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,1000.0,309.516,86.885,0.0,12.0
2638.454,1.0,0.0,0.0,0.0,262.083,0.0,0.0,0.0,0.167,2.0,0.0,2900.0,642.83,599.508,0.0,12.0
2886.331,1.0,0.0,0.0,0.0,275.618,0.0,0.0,0.0,0.417,6.0,0.0,3000.0,3628.742,1039.604,0.083,12.0
1563.485,1.0,1910.13,1852.06,58.07,0.0,1.0,0.917,0.167,0.0,0.0,35.0,13000.0,5142.624,425.204,0.111,12.0
1623.723,1.0,1283.16,0.0,1283.16,274.533,1.0,0.0,1.0,0.167,2.0,36.0,1700.0,1047.305,1431.8,0.0,12.0
262.259,1.0,2269.74,614.5,1655.24,292.974,1.0,0.417,1.0,0.083,1.0,41.0,3000.0,2239.224,188.523,1.0,12.0
92.12,0.857,499.98,0.0,499.98,0.0,0.857,0.0,0.714,0.0,0.0,6.0,1500.0,471.641,95.822,1.0,7.0
1101.329,0.727,0.0,0.0,0.0,3061.015,0.0,0.0,0.0,0.333,12.0,0.0,3000.0,649.34,432.289,0.0,12.0
5858.617,1.0,2761.41,2484.65,276.76,0.0,1.0,0.667,0.667,0.0,0.0,24.0,11000.0,1919.207,1365.627,0.0,12.0
2061.279,1.0,0.0,0.0,0.0,554.115,0.0,0.0,0.0,0.25,3.0,0.0,4500.0,552.714,585.776,0.0,12.0
552.464,0.818,1866.81,1075.17,791.64,0.0,0.667,0.25,0.583,0.0,0.0,35.0,3000.0,3158.417,481.439,0.111,12.0
2291.684,1.0,4983.93,4065.93,918.0,0.0,0.917,0.75,0.583,0.0,0.0,33.0,6500.0,1149.746,624.917,0.0,12.0
1.695,0.091,9.87,0.0,9.87,0.0,0.083,0.0,0.083,0.0,0.0,1.0,5000.0,151.733,98.617,0.5,12.0
1346.309,1.0,652.13,567.76,84.37,0.0,0.5,0.417,0.083,0.0,0.0,10.0,6000.0,385.145,275.434,0.0,12.0
1382.241,1.0,113.03,0.0,113.03,3688.794,0.583,0.0,0.5,0.833,31.0,12.0,3000.0,2780.931,463.144,0.0,12.0
71.187,0.727,1500.0,0.0,1500.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,1330.782,118.364,0.636,12.0
472.618,1.0,4626.36,2974.0,1652.36,305.257,1.0,0.833,1.0,0.167,2.0,67.0,3800.0,4549.882,176.857,1.0,12.0
409.381,0.545,3197.42,3197.42,0.0,1668.82,0.333,0.333,0.0,0.167,2.0,6.0,6000.0,5000.151,204.042,1.0,12.0
858.181,0.909,3034.74,2214.86,819.88,418.127,1.0,0.833,1.0,0.167,2.0,42.0,6500.0,5159.896,312.167,0.182,12.0
2386.932,1.0,861.79,181.81,679.98,457.699,0.333,0.167,0.167,0.083,1.0,7.0,6000.0,6532.687,634.389,0.083,12.0
1275.142,1.0,454.72,454.72,0.0,959.005,1.0,1.0,0.0,0.083,2.0,12.0,1500.0,826.037,350.661,0.0,12.0
1143.409,1.0,0.0,0.0,0.0,47.242,0.0,0.0,0.0,0.083,1.0,0.0,1200.0,283.066,353.608,0.0,12.0
121.389,0.545,783.83,683.93,99.9,315.343,0.417,0.167,0.333,0.167,3.0,7.0,7000.0,1778.901,177.97,1.0,12.0
966.252,1.0,311.45,311.45,0.0,955.96,0.333,0.333,0.0,0.083,1.0,15.0,1500.0,277.522,286.299,0.0,12.0
133.428,1.0,1268.22,406.28,861.94,0.0,1.0,1.0,0.667,0.0,0.0,21.0,6000.0,1551.581,182.743,1.0,12.0
1579.871,1.0,3248.83,1933.93,1314.9,4232.136,0.833,0.583,0.417,0.167,5.0,38.0,6500.0,3620.441,493.696,0.083,12.0
208.191,1.0,2395.88,1516.09,879.79,0.0,1.0,1.0,0.75,0.0,0.0,63.0,5000.0,2131.76,177.899,0.75,12.0
1565.577,1.0,0.0,0.0,0.0,2676.476,0.0,0.0,0.0,0.333,6.0,0.0,3000.0,3418.679,477.675,0.091,12.0
1592.017,1.0,372.09,372.09,0.0,0.0,0.167,0.167,0.0,0.0,0.0,10.0,4000.0,389.293,574.751,0.0,12.0
1058.727,0.571,191.0,191.0,0.0,1639.83,0.143,0.143,0.0,0.143,2.0,2.0,2000.0,171.044,354.529,0.0,7.0
5248.392,1.0,8403.17,7469.7,933.47,3141.101,0.833,0.667,0.75,0.5,12.0,117.0,13000.0,8495.973,1183.07,0.25,12.0
94.308,1.0,343.99,0.0,343.99,0.0,1.0,0.0,0.889,0.0,0.0,17.0,1000.0,327.621,125.349,0.0,9.0
1564.396,0.727,1330.0,0.0,1330.0,1906.435,0.417,0.0,0.417,0.083,1.0,6.0,8000.0,1078.908,825.485,0.143,12.0
26.325,0.636,266.71,0.0,266.71,0.0,0.417,0.0,0.417,0.0,0.0,5.0,2000.0,477.592,184.739,0.571,12.0
1644.124,1.0,0.0,0.0,0.0,830.132,0.0,0.0,0.0,0.167,3.0,0.0,2500.0,333.115,352.393,0.0,12.0
39.478,0.545,325.66,325.66,0.0,0.0,0.333,0.333,0.0,0.0,0.0,7.0,1000.0,288.039,107.909,0.0,12.0
9061.788,1.0,0.0,0.0,0.0,5672.921,0.0,0.0,0.0,0.5,13.0,0.0,14500.0,13893.867,2529.713,0.083,12.0
916.201,1.0,1827.62,1408.82,418.8,0.0,0.833,0.5,0.667,0.0,0.0,34.0,1200.0,1731.207,253.775,0.0,12.0
1672.711,1.0,0.0,0.0,0.0,442.298,0.0,0.0,0.0,0.417,6.0,0.0,1800.0,432.122,623.766,0.0,12.0
3774.277,0.7,0.0,0.0,0.0,7911.028,0.0,0.0,0.0,0.5,11.0,0.0,9000.0,897.981,1584.98,0.0,10.0
868.044,1.0,8443.97,7506.99,936.98,1637.416,1.0,1.0,0.583,0.25,6.0,46.0,9000.0,7793.279,233.663,0.909,12.0
1852.646,1.0,2600.0,2200.0,400.0,3481.133,0.333,0.167,0.083,0.083,8.0,4.0,6000.0,1362.426,727.429,0.1,12.0
1158.783,1.0,183.0,183.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,3.0,1200.0,271.549,355.228,0.0,12.0
3767.547,1.0,3545.56,1653.36,1892.2,1841.556,1.0,0.75,1.0,0.083,1.0,30.0,9000.0,4061.599,1007.691,0.0,12.0
95.259,0.727,43.3,0.0,43.3,0.0,0.083,0.0,0.083,0.0,0.0,1.0,7000.0,526.605,207.134,0.0,12.0
75.112,1.0,0.0,0.0,0.0,293.857,0.0,0.0,0.0,0.083,1.0,0.0,7000.0,375.643,96.035,0.0,12.0
870.882,1.0,1976.5,1276.5,700.0,146.372,1.0,0.545,0.727,0.091,1.0,18.0,1500.0,467.584,302.186,0.0,11.0
508.599,1.0,0.0,0.0,0.0,950.084,0.0,0.0,0.0,0.083,1.0,0.0,11500.0,974.765,217.362,0.0,12.0
200.908,0.429,1100.0,1100.0,0.0,0.0,0.143,0.143,0.0,0.0,0.0,1.0,1100.0,1943.175,254.549,0.0,7.0
916.961,1.0,156.5,156.5,0.0,0.0,0.083,0.083,0.0,0.0,0.0,3.0,1200.0,238.957,440.544,0.0,12.0
2664.927,1.0,1229.62,661.6,568.02,0.0,1.0,0.333,0.917,0.0,0.0,28.0,8000.0,1692.636,805.599,0.0,12.0
7390.199,1.0,612.1,0.0,612.1,2735.149,0.667,0.0,0.667,0.167,2.0,25.0,12000.0,1920.458,1795.653,0.0,12.0
2598.802,1.0,0.0,0.0,0.0,185.91,0.0,0.0,0.0,0.083,1.0,0.0,3000.0,773.831,671.834,0.0,12.0
28.244,0.545,320.0,0.0,320.0,0.0,0.5,0.0,0.417,0.0,0.0,6.0,1000.0,551.233,153.094,0.4,12.0
1070.999,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583,0.0,0.0,13.0,1400.0,505.317,438.324,0.0,12.0
3214.579,1.0,0.0,0.0,0.0,2322.566,0.0,0.0,0.0,0.167,3.0,0.0,4000.0,2232.667,748.463,0.0,12.0
6398.233,1.0,0.0,0.0,0.0,233.382,0.0,0.0,0.0,0.083,1.0,0.0,9500.0,1693.27,2525.86,0.0,12.0
4507.733,1.0,4754.32,3636.53,1117.79,0.0,1.0,0.833,0.75,0.0,0.0,43.0,9500.0,1924.737,957.078,0.0,12.0
40.074,1.0,423.37,423.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,7000.0,430.467,187.954,0.083,12.0
4060.71,0.727,22500.0,0.0,22500.0,0.0,0.5,0.0,0.417,0.0,0.0,12.0,23000.0,8760.86,1645.535,0.0,12.0
785.43,1.0,0.0,0.0,0.0,277.703,0.0,0.0,0.0,0.083,1.0,0.0,1200.0,327.424,168.364,0.0,12.0
1447.267,1.0,0.0,0.0,0.0,77.867,0.0,0.0,0.0,0.083,1.0,0.0,1500.0,315.871,298.702,0.0,12.0
41.386,0.364,194.57,194.57,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,2200.0,470.431,170.0,0.0,12.0
1572.332,0.667,0.0,0.0,0.0,3230.173,0.0,0.0,0.0,0.167,3.0,0.0,4500.0,1022.036,328.529,0.0,6.0
1994.695,1.0,248.75,248.75,0.0,1016.518,0.167,0.167,0.0,0.083,1.0,2.0,6000.0,568.026,562.654,0.0,12.0
1520.956,1.0,450.67,0.0,450.67,0.0,0.917,0.0,0.917,0.0,0.0,11.0,1500.0,505.658,4754.137,0.0,12.0
49.911,1.0,178.4,0.0,178.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,130.651,166.815,0.0,12.0
3037.477,0.727,1225.79,0.0,1225.79,6560.353,1.0,0.0,1.0,0.25,10.0,58.0,5100.0,7799.251,1347.127,0.0,12.0
7418.314,1.0,901.62,858.82,42.8,0.0,0.333,0.167,0.167,0.0,0.0,4.0,14500.0,2273.945,1696.787,0.0,12.0
8181.251,1.0,2258.01,1318.78,939.23,5251.229,1.0,0.75,1.0,0.75,21.0,60.0,13500.0,3021.576,2074.582,0.0,12.0
1594.485,1.0,2650.91,2123.9,527.01,0.0,1.0,0.25,1.0,0.0,0.0,33.0,7000.0,1416.618,427.147,0.0,12.0
1216.595,1.0,878.64,757.8,120.84,155.804,0.75,0.75,0.167,0.167,2.0,20.0,1200.0,654.244,1296.173,0.0,12.0
2807.729,1.0,0.0,0.0,0.0,109.709,0.0,0.0,0.0,0.167,2.0,0.0,3000.0,616.424,985.645,0.0,12.0
1166.66,1.0,2452.69,1541.69,911.0,0.0,0.667,0.417,0.417,0.0,0.0,13.0,1500.0,1259.606,271.109,0.083,12.0
87.932,0.909,617.5,0.0,617.5,0.0,0.833,0.0,0.833,0.0,0.0,10.0,4000.0,740.046,150.709,0.818,12.0
566.929,0.909,903.0,903.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,1.0,1500.0,751.552,193.904,0.0,11.0
1099.649,1.0,0.0,0.0,0.0,72.841,0.0,0.0,0.0,0.167,2.0,0.0,1200.0,322.778,309.246,0.0,12.0
39.565,0.364,359.24,0.0,359.24,0.0,0.333,0.0,0.333,0.0,0.0,4.0,1500.0,992.648,139.0,1.0,12.0
991.12,0.833,0.0,0.0,0.0,1341.446,0.0,0.0,0.0,0.333,2.0,0.0,1500.0,204.786,160.332,0.0,6.0
5658.67,1.0,740.89,0.0,740.89,4599.297,0.583,0.0,0.583,0.167,5.0,7.0,11000.0,1328.416,1851.57,0.0,12.0
27.851,0.636,262.71,0.0,262.71,0.0,0.583,0.0,0.5,0.0,0.0,7.0,4000.0,404.572,170.088,0.8,12.0
1708.506,1.0,0.0,0.0,0.0,236.443,0.0,0.0,0.0,0.083,1.0,0.0,2000.0,702.215,417.489,0.0,12.0
826.02,1.0,6856.25,6856.25,0.0,0.0,0.833,0.833,0.0,0.0,0.0,46.0,10500.0,6429.085,215.361,0.4,12.0
12.66,0.273,5252.04,2501.0,2751.04,0.0,1.0,0.167,1.0,0.0,0.0,40.0,7350.0,4086.012,29.26,0.083,12.0
778.475,1.0,353.52,158.0,195.52,1183.478,0.667,0.083,0.583,0.417,9.0,10.0,1500.0,219.322,278.916,0.0,12.0
1333.253,1.0,0.0,0.0,0.0,408.109,0.0,0.0,0.0,0.273,10.0,0.0,4000.0,627.52,325.729,0.0,11.0
3177.743,1.0,153.72,153.72,0.0,0.0,0.417,0.417,0.0,0.0,0.0,5.0,3500.0,1078.78,780.956,0.0,12.0
2596.6,1.0,0.0,0.0,0.0,1700.074,0.0,0.0,0.0,0.5,9.0,0.0,3000.0,1794.421,936.619,0.0,12.0
1281.276,1.0,792.14,703.58,88.56,0.0,0.917,0.5,0.75,0.0,0.0,18.0,1500.0,397.389,706.2,0.0,12.0
80.055,0.455,315.0,315.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,300.0,1054.977,190.132,0.0,12.0
1646.716,1.0,2720.68,2580.19,140.49,0.0,1.0,0.833,0.667,0.0,0.0,49.0,5000.0,2800.407,357.591,0.0,12.0
187.213,1.0,1807.08,967.08,840.0,0.0,1.0,0.417,0.917,0.0,0.0,19.0,10000.0,1681.194,175.755,1.0,12.0
653.005,0.818,2035.29,1259.58,775.71,0.0,0.75,0.5,0.5,0.0,0.0,29.0,9500.0,7590.281,319.68,0.0,12.0
13.751,0.182,214.38,214.38,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,1500.0,1458.243,178.666,0.0,12.0
86.906,1.0,1106.4,0.0,1106.4,440.973,1.0,0.0,1.0,0.083,1.0,12.0,2500.0,1538.001,186.726,1.0,12.0
2755.307,0.909,2754.49,1974.0,780.49,3193.925,0.75,0.417,0.583,0.333,9.0,43.0,13000.0,4843.691,774.603,0.0,12.0
61.763,1.0,35.3,0.0,35.3,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,75.285,171.993,0.0,12.0
349.086,0.818,2569.94,2569.94,0.0,186.415,0.364,0.364,0.0,0.091,1.0,8.0,5000.0,3362.877,164.4,0.714,11.0
2590.47,1.0,459.12,422.0,37.12,0.0,0.333,0.333,0.083,0.0,0.0,11.0,2900.0,584.707,1369.991,0.0,12.0
458.958,0.364,492.72,0.0,492.72,0.0,1.0,0.0,1.0,0.0,0.0,12.0,6000.0,2111.789,199.918,0.0,12.0
